"source","target","person.id","person.name.Arab","person.name.Latn","edge.type"
"oape:939","oape:818","oape:4968","ابراهيم عبد المسيح","Ibrāhīm ʿAbd al-Masīḥ","editor"
"oape:752","oape:181","oape:825","سليم عنحوري","سليم عنحوري","editor"
"oape:752","oape:1949","oape:825","سليم عنحوري","سليم عنحوري","editor"
"oape:2960","oape:3208","oape:1980","عبد الرحمن البناء","عبد الرحمن البناء","editor"
"oape:1939","oape:1777","oape:419","عبد الحميد الزهراوي","عبد الحميد الزهراوي","editor"
"oape:1939","oape:1924","oape:419","عبد الحميد الزهراوي","عبد الحميد الزهراوي","editor"
"oape:2866","oape:2578","oape:4813","داود العجيل","Dāwud al-ʿUjayl","editor"
"oape:2137","oape:1263","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:2137","oape:901","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:2137","oape:1247","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:2137","oape:1327","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:2070","oape:1290","oape:4585","انطون انسطاس زريق","Anṭūn Anasṭās Zurayq","editor"
"oape:2260","oape:3043","oape:4558","امين سعيد","Amīn Saʿīd","editor"
"oape:1673","oape:1058","oape:6613","حسين فريد","Ḥusayn Farīd","editor"
"oape:1354","oape:1401","oape:5728","ن. ج.","N. J.","editor"
"oape:1407","oape:1397","oape:5855","قسطندي قسطة","Qusṭandī Qusṭa","editor"
"oape:1407","oape:1383","oape:5855","قسطندي قسطة","Qusṭandī Qusṭa","editor"
"oape:3087","oape:3141","oape:4679","احمد السعيد نعمان","Aḥmad al-Saʿīd Nuʿmān","editor"
"oape:1155","oape:1430","oape:4622","احمد فريد","Aḥmad Farīd","editor"
"oape:1568","oape:1123","oape:6425","علي لطفي","ʿAlī Luṭfī","editor"
"oape:1568","oape:1867","oape:6425","علي لطفي","ʿAlī Luṭfī","editor"
"oape:1568","oape:1690","oape:6312","عبد المجيد كامل","ʿAbd al-Majīd Kāmil","editor"
"oape:1568","oape:1335","oape:6312","عبد المجيد كامل","ʿAbd al-Majīd Kāmil","editor"
"oape:1568","oape:1291","oape:6312","عبد المجيد كامل","ʿAbd al-Majīd Kāmil","editor"
"oape:1690","oape:1335","oape:6312","عبد المجيد كامل","ʿAbd al-Majīd Kāmil","editor"
"oape:1690","oape:1291","oape:6312","عبد المجيد كامل","ʿAbd al-Majīd Kāmil","editor"
"oape:1754","oape:2908","oape:6152","يوسف خويري","Yūsuf Khuwayrī","editor"
"oape:1665","oape:1393","oape:6652","حافظ حلمي بكير","Ḥāfiẓ Ḥilmī Bakīr","editor"
"oape:649","oape:620","oape:5956","سليم الحموي","Salīm al-Ḥamawī","editor"
"oape:649","oape:621","oape:5956","سليم الحموي","Salīm al-Ḥamawī","editor"
"oape:1641","oape:1977","oape:6666","صادق دندان","Ṣādiq Dandān","editor"
"oape:1977","oape:2040","oape:5601","محمد عز الدين القلال","Muḥammad ʿIzz al-Dīn al-Qalāl","editor"
"oape:1016","oape:1215","oape:707","احمد زكي","احمد بك زكي","editor"
"oape:1016","oape:1719","oape:707","احمد زكي","احمد بك زكي","editor"
"oape:2023","oape:1978","oape:787","احمد حسن طبارة","Aḥmad Ḥasan Ṭabbāra","editor"
"oape:2023","oape:2102","oape:787","احمد حسن طبارة","Aḥmad Ḥasan Ṭabbāra","editor"
"oape:3061","oape:3158","oape:4401","جورج صوايی","Al-Duktūr Jūrj Ṣawāyā","editor"
"oape:3061","oape:2240","oape:4401","جورج صوايی","Al-Duktūr Jūrj Ṣawāyā","editor"
"oape:3126","oape:3127","oape:5623","محمد حامد الفقي","Muḥammad Ḥāmid al-Fiqī","editor"
"oape:3158","oape:2240","oape:4401","جورج صوايی","Al-Duktūr Jūrj Ṣawāyā","editor"
"oape:1102","oape:1150","oape:5202","خليل ملوك ملوك /","Khalīl Mulūk/Mallūk","editor"
"oape:1102","oape:1150","oape:6023","شكري الخوري","Shukrī al-Khūrī","editor"
"oape:1738","oape:2454","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:1738","oape:1758","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:1738","oape:886","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:1738","oape:2396","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:2083","oape:1781","oape:4719","بكري السمهوري","Bakrī al-Samhūrī","editor"
"oape:1978","oape:2102","oape:787","احمد حسن طبارة","Aḥmad Ḥasan Ṭabbāra","editor"
"oape:1794","oape:1716","oape:4852","فتح الله قسطون","Fatḥ Allāh Qasṭūn","editor"
"oape:1794","oape:2323","oape:4852","فتح الله قسطون","Fatḥ Allāh Qasṭūn","editor"
"oape:2936","oape:3112","oape:5709","ميشال سليم نجار","Mīshāl Salīm Najjār","editor"
"oape:993","oape:1070","oape:5815","نقولا سابا الانطاكي","Niqūlā Sābā al-Anṭākī","editor"
"oape:993","oape:1015","oape:5815","نقولا سابا الانطاكي","Niqūlā Sābā al-Anṭākī","editor"
"oape:1573","oape:3006","oape:5749","نجيب كرم","Najīb Karam","editor"
"oape:984","oape:1098","oape:5437","محمد فرج","Muḥammad Faraj","editor"
"oape:984","oape:1137","oape:5437","محمد فرج","Muḥammad Faraj","editor"
"oape:1478","oape:2472","oape:5176","جورج طنوس","Jūrj Ṭannūs","editor"
"oape:3054","oape:3179","oape:5286","مسيحة ميخائيل","Masīḥa Mīkhāʾīl","editor"
"oape:883","oape:994","oape:4659","احمد رشدي","Aḥmad Rushdī","editor"
"oape:903","oape:941","oape:5959","سليم حبالين","Salīm Ḥabbālīn","editor"
"oape:903","oape:967","oape:5959","سليم حبالين","Salīm Ḥabbālīn","editor"
"oape:2126","oape:2307","oape:6085","توفيق طنوس","Tawfīq Ṭannūs","editor"
"oape:2126","oape:3001","oape:6085","توفيق طنوس","Tawfīq Ṭannūs","editor"
"oape:2126","oape:2524","oape:6085","توفيق طنوس","Tawfīq Ṭannūs","editor"
"oape:2307","oape:3001","oape:6085","توفيق طنوس","Tawfīq Ṭannūs","editor"
"oape:2307","oape:2524","oape:6085","توفيق طنوس","Tawfīq Ṭannūs","editor"
"oape:2332","oape:2198","oape:4748","بطرس معوض","Buṭrus Muʿawwaḍ","editor"
"oape:1397","oape:1383","oape:5855","قسطندي قسطة","Qusṭandī Qusṭa","editor"
"oape:1452","oape:1360","oape:4344","?","?","editor"
"oape:1452","oape:694","oape:4344","?","?","editor"
"oape:1452","oape:1286","oape:4344","?","?","editor"
"oape:1452","oape:629","oape:4344","?","?","editor"
"oape:1206","oape:1672","oape:6197","يوسف حمدي يكن","Yūsuf Ḥamdī Yakan","editor"
"oape:3007","oape:2669","oape:5436","محمد فهمي حسونة","Muḥammad Fahmī Ḥassūna","editor"
"oape:944","oape:1148","oape:5617","محمد حلمي عزيز","Muḥammad Ḥilmī ʿAzīz","editor"
"oape:1639","oape:2277","oape:4722","بندلي الياس مشحور","Bandalī Ilyās Mashḥūr","editor"
"oape:2454","oape:1758","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:2454","oape:886","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:2454","oape:2396","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:1785","oape:1922","oape:5686","مانوؤال","Mānūʾil","editor"
"oape:1785","oape:1761","oape:5686","مانوؤال","Mānūʾil","editor"
"oape:1785","oape:1897","oape:5686","مانوؤال","Mānūʾil","editor"
"oape:2544","oape:2119","oape:5040","اسكندر مكاريوس","Iskandar Makāriyūs","editor"
"oape:2544","oape:2794","oape:5040","اسكندر مكاريوس","Iskandar Makāriyūs","editor"
"oape:1001","oape:1036","oape:6168","يوسف نعمان المعلوف","Yūsuf Nuʿmān al-Maʿlūf","editor"
"oape:1001","oape:1079","oape:6168","يوسف نعمان المعلوف","Yūsuf Nuʿmān al-Maʿlūf","editor"
"oape:1036","oape:1079","oape:6168","يوسف نعمان المعلوف","Yūsuf Nuʿmān al-Maʿlūf","editor"
"oape:1335","oape:1291","oape:6312","عبد المجيد كامل","ʿAbd al-Majīd Kāmil","editor"
"oape:1045","oape:1006","oape:6590","حسن علي المصري","Ḥasan ʿAlī al-Miṣrī","editor"
"oape:747","oape:767","oape:6031","شالوم فلاح","Shālūm Fallāḥ","editor"
"oape:747","oape:764","oape:6031","شالوم فلاح","Shālūm Fallāḥ","editor"
"oape:747","oape:756","oape:6031","شالوم فلاح","Shālūm Fallāḥ","editor"
"oape:2121","oape:1801","oape:5163","جورج مسرة","Jūrj Masarra","editor"
"oape:1351","oape:1041","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:1351","oape:918","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:1351","oape:900","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:1351","oape:1433","oape:721","سليم سركيس","سليم سركيس","editor"
"oape:781","oape:803","oape:5287","مسعود معارك","Masʿūd Maʿārik","editor"
"oape:1559","oape:1293","oape:6055","سالم سيذم تادرس","Sālim Sīdhum Tādrus","editor"
"oape:1803","oape:1918","oape:4700","احمد حمدي","Aḥmad Ḥamdī","editor"
"oape:1803","oape:1729","oape:4700","احمد حمدي","Aḥmad Ḥamdī","editor"
"oape:1044","oape:1085","oape:5912","سبع شميل","Sabʿ Shumayyil","editor"
"oape:703","oape:682","oape:6139","يوسف باخوس","Yūsuf Bākhūs","editor"
"oape:1878","oape:1871","oape:5495","محمد سعيد لطفي","Muḥammad Saʿīd Luṭfī","editor"
"oape:1490","oape:1487","oape:4903","George Nilkun de Wildberg","George Nilkun de Wildberg","editor"
"oape:1490","oape:1460","oape:4903","George Nilkun de Wildberg","George Nilkun de Wildberg","editor"
"oape:2912","oape:3164","oape:5587","محمد عبد العزيز الصدر","Muḥammad ʿAbd al-ʿAzīz al-Ṣadr","editor"
"oape:1898","oape:1172","oape:5478","محمد نجيب","Muḥammad Najīb","editor"
"oape:1898","oape:1684","oape:5478","محمد نجيب","Muḥammad Najīb","editor"
"oape:1070","oape:1015","oape:5815","نقولا سابا الانطاكي","Niqūlā Sābā al-Anṭākī","editor"
"oape:3129","oape:2392","oape:6505","عابد جمال الدين","ʿĀbid Jamāl al-Dīn","editor"
"oape:3129","oape:3120","oape:6505","عابد جمال الدين","ʿĀbid Jamāl al-Dīn","editor"
"oape:3129","oape:3120","oape:5349","محمود العشي","Maḥmūd al-ʿAshī","editor"
"oape:656","oape:628","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:656","oape:642","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:656","oape:706","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:656","oape:672","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:656","oape:642","oape:5942","سليم خليل النقاش","Salīm Khalīl al-Naqqāsh","editor"
"oape:1046","oape:1065","oape:5136","جرجي حبيب","Jurjī Ḥabīb","editor"
"oape:1046","oape:1346","oape:5136","جرجي حبيب","Jurjī Ḥabīb","editor"
"oape:1443","oape:1438","oape:6678","صالح ابن محمود","Ṣāliḥ b. Maḥmūd","editor"
"oape:1443","oape:1486","oape:6678","صالح ابن محمود","Ṣāliḥ b. Maḥmūd","editor"
"oape:1443","oape:1464","oape:6678","صالح ابن محمود","Ṣāliḥ b. Maḥmūd","editor"
"oape:1600","oape:1534","oape:5554","محمد الشريف التجاني","Muḥammad al-Sharīf al-Tijānī","editor"
"oape:1600","oape:1587","oape:5554","محمد الشريف التجاني","Muḥammad al-Sharīf al-Tijānī","editor"
"oape:2206","oape:1771","oape:5169","جورج شدياق","Jūrj Shidyāq","editor"
"oape:2206","oape:2234","oape:5169","جورج شدياق","Jūrj Shidyāq","editor"
"oape:2206","oape:2133","oape:5169","جورج شدياق","Jūrj Shidyāq","editor"
"oape:987","oape:1386","oape:5335","محمود سلامة","Maḥmūd Salāma","editor"
"oape:628","oape:642","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:628","oape:706","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:628","oape:672","oape:4368","اديب اسحاق","Adīb Isḥāq","editor"
"oape:1525","oape:1780","oape:4392","البشير الفورتي","Al-Bashīr al-Fūratī","editor"
"oape:721","oape:875","oape:6001","احمد القوصي","Shaykh Aḥmad al-Qūṣī","editor"
"oape:1208","oape:1361","oape:5417","محمد امين","Muḥammad Amīn","editor"
"oape:1208","oape:1108","oape:5417","محمد امين","Muḥammad Amīn","editor"
"oape:2642","oape:2833","oape:6407","عدلي جرجس","ʿAdlī Jirjis","editor"
"oape:2642","oape:2529","oape:6176","يوسف توما","Yūsuf Tūmā","editor"
"oape:1263","oape:901","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:1263","oape:1247","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:1263","oape:1327","oape:4952","ابراهيم رمزي","Ibrāhīm Ramzī","editor"
"oape:1426","oape:1481","oape:5642","محمد طلعة","Muḥammad Ṭalʿat","editor"
"oape:705","oape:707","oape:962","عبد الله النديم الإدريسي","عبد الله النديم الإدريسي","editor"
"oape:691","oape:839","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:691","oape:700","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:691","oape:658","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:691","oape:797","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:839","oape:700","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:839","oape:658","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:839","oape:797","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:1146","oape:1147","oape:4497","ج. سانوا ابو نظارة","Al-Shaykh J. Sānuwā Abū Naẓẓāra","editor"
"oape:2617","oape:2446","oape:6450","علي حمدي","ʿAlī Ḥamdī","editor"
"oape:2847","oape:2402","oape:5479","محمد نجيب ولاية","Muḥammad Najīb Wilāya","editor"
"oape:3193","oape:2093","oape:6048","سليمان فوزي","Sulaymān Fawzī","editor"
"oape:3193","oape:2404","oape:6048","سليمان فوزي","Sulaymān Fawzī","editor"
"oape:1256","oape:1900","oape:5424","محمد احمد عفيفي","Muḥammad Aḥmad ʿAfīfī","editor"
"oape:2242","oape:2556","oape:6485","عمر ابو النصر","ʿUmar Abū al-Naṣr","editor"
"oape:2463","oape:2546","oape:5464","محمد مكي صدقي","Muḥammad Makkī Ṣidqī","editor"
"oape:2630","oape:1316","oape:6573","حسن فهمي","Ḥasan Fahmī","editor"
"oape:619","oape:835","oape:6008","نوفل الخازن","Shaykh Nawfal al-Khāzin","editor"
"oape:608","oape:585","oape:305","بطرس البستاني","Buṭrus al-Bustānī","editor"
"oape:608","oape:615","oape:307","سليم البستاني","Salīm al-Bustānī","editor"
"oape:570","oape:281","oape:198","محمد علي","محمد علي باشا","editor"
"oape:1918","oape:1729","oape:4700","احمد حمدي","Aḥmad Ḥamdī","editor"
"oape:2619","oape:2667","oape:5056","اسماعيل حقي الخربوطلي","Ismāʿīl Ḥaqqī al-Kharbūṭlī","editor"
"oape:700","oape:658","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:700","oape:797","oape:5073","جمس سانوا","Jams Sānuwā","editor"
"oape:1192","oape:1135","oape:4727","بشير قصار","Bashīr Qaṣṣār","editor"
"oape:2105","oape:2015","oape:5786","نسيب عريضة","Nasīb ʿArīḍa","editor"
"oape:1103","oape:967","oape:6217","زكي رزق الله","Zakī Rizq Allāh","editor"
"oape:1777","oape:1924","oape:419","عبد الحميد الزهراوي","عبد الحميد الزهراوي","editor"
"oape:2349","oape:2518","oape:5330","محمود رفعة","Maḥmūd Rafʿat","editor"
"oape:3073","oape:2885","oape:4456","افتيموس عفيش","Al-Muṭrān Aftīmūs ʿUfaysh","editor"
"oape:1498","oape:1549","oape:6361","عبد العزيز موسی","ʿAbd al-ʿAzīz Mūsā","editor"
"oape:1550","oape:1577","oape:6472","عزيز عزة","ʿAzīz ʿIzzat","editor"
"oape:1831","oape:2222","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:1831","oape:1908","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:1831","oape:1948","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:1831","oape:2036","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:2222","oape:2450","oape:5862","قاسم الهيماني","Qāsim al-Haymānī","editor"
"oape:2222","oape:1908","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:2222","oape:1948","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:2222","oape:2036","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:1908","oape:1948","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:1908","oape:2036","oape:5748","نجيب جانا","Najīb Jānā","editor"
"oape:995","oape:1237","oape:6025","شاكر اباظة","Shākir Abāẓa","editor"
"oape:995","oape:1310","oape:5514","محمد توفيق الازهري","Muḥammad Tawfīq al-Azharī","editor"
"oape:1317","oape:1366","oape:6278","عبد الله حسون","ʿAbd Allāh Ḥassūn","editor"
"oape:1317","oape:1410","oape:6278","عبد الله حسون","ʿAbd Allāh Ḥassūn","editor"
"oape:1366","oape:1410","oape:6278","عبد الله حسون","ʿAbd Allāh Ḥassūn","editor"
"oape:2808","oape:2823","oape:5322","محمود محمد","Maḥmūd Muḥammad","editor"
"oape:2808","oape:1479","oape:5322","محمود محمد","Maḥmūd Muḥammad","editor"
"oape:2823","oape:2361","oape:4837","فرج سليمان فؤاد","Faraj Sulaymān Fuʾād","editor"
"oape:2823","oape:2372","oape:4837","فرج سليمان فؤاد","Faraj Sulaymān Fuʾād","editor"
"oape:2823","oape:2373","oape:4837","فرج سليمان فؤاد","Faraj Sulaymān Fuʾād","editor"
"oape:2823","oape:1479","oape:5322","محمود محمد","Maḥmūd Muḥammad","editor"
"oape:3113","oape:3080","oape:6167","يوسف نصار الحايك","Yūsuf Naṣṣār al-Ḥāyik","editor"
"oape:699","oape:607","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:733","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:948","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:640","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:611","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:625","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:612","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:699","oape:1139","oape:2821","لويس صابونجي","لويس صابونجي","editor"
"oape:1167","oape:746","oape:5934","سليم فارس ( الشدياق )","Salīm Fāris (al-Shidyāq)","editor"
"oape:1725","oape:2738","oape:6205","يوسف صالح الحلو","Yūsuf Ṣāliḥ al-Ḥilū","editor"
"oape:1969","oape:1943","oape:4930","ابراهيم ابو خاطر","Ibrāhīm Abū Khāṭir","editor"
"oape:986","oape:1895","oape:5548","محمد المصري","Muḥammad al-Miṣrī","editor"
"oape:150","oape:1744","oape:980","محمد فريد وجدي","Muḥammad Farīd Wajdī","editor"
"oape:150","oape:2380","oape:980","محمد فريد وجدي","Muḥammad Farīd Wajdī","editor"
"oape:2082","oape:2071","oape:5012","الياس سابا","Ilyās Sābā","editor"
"oape:3101","oape:3102","oape:6083","توفيق ضعون","Tawfīq Ḍaʿūn","editor"
"oape:1404","oape:1513","oape:4652","احمد نديم","Aḥmad Nadīm","editor"
"oape:1404","oape:1823","oape:4652","احمد نديم","Aḥmad Nadīm","editor"
"oape:1513","oape:1823","oape:4652","احمد نديم","Aḥmad Nadīm","editor"
"oape:1215","oape:1719","oape:707","احمد زكي","احمد بك زكي","editor"
"oape:1491","oape:2353","oape:4851","فثي عزمي","Fathī ʿAzmī","editor"
"oape:3000","oape:2448","oape:4380","اسعد الايوبي","Al-Amīr Asʿad al-Ayyūbī","editor"
"oape:3205","oape:2043","oape:6448","علي عبد الرحمن الحسيني","ʿAlī ʿAbd al-Raḥmān al-Ḥusaynī","editor"
"oape:2233","oape:2156","oape:5761","نجيب قسطنطين حداد","Najīb Qusṭanṭīn Ḥaddād","editor"
"oape:990","oape:1114","oape:5562","محمد التونسي","Muḥammad al-Tūnisī","editor"
"oape:990","oape:1804","oape:5562","محمد التونسي","Muḥammad al-Tūnisī","editor"
"oape:1114","oape:1804","oape:5562","محمد التونسي","Muḥammad al-Tūnisī","editor"
"oape:1114","oape:1010","oape:5814","نقولا شهادة","Niqūlā Shahāda","editor"
"oape:164","oape:1670","oape:4309","توفيق الحلبي","Tawfīq al-Ḥalabī","editor"
"oape:908","oape:936","oape:4386","الكسيوس كاتب","Al-Arshimandrīt Aliksyūs Kātib","editor"
"oape:1065","oape:1346","oape:5136","جرجي حبيب","Jurjī Ḥabīb","editor"
"oape:1635","oape:1512","oape:6151","يوسف خطار غانم","Yūsuf Khaṭṭār Ghānim","editor"
"oape:1635","oape:1609","oape:6151","يوسف خطار غانم","Yūsuf Khaṭṭār Ghānim","editor"
"oape:2491","oape:2213","oape:4426","انطون عقل","Al-Khūrī Anṭūn ʿAql","editor"
"oape:2491","oape:2406","oape:4426","انطون عقل","Al-Khūrī Anṭūn ʿAql","editor"
"oape:2567","oape:2250","oape:6097","وديع شاكر","Wadīʿ Shākir","editor"
"oape:1759","oape:2022","oape:4511","صالح اليافي","Al-Shaykh Ṣāliḥ al-Yāfī","editor"
"oape:2271","oape:2659","oape:6645","حسني يوسف","Ḥusnī Yūsuf","editor"
"oape:1535","oape:3209","oape:6604","حكمة شريف","Ḥikmat Sharīf","editor"
"oape:969","oape:887","oape:5359","محمود حلمي","Maḥmūd Ḥilmī","editor"
"oape:1297","oape:1477","oape:383","رشيد الخوري","رشيد الخوري","editor"
"oape:775","oape:880","oape:5780","نخلة قلفاط","Nakhla Qalfāṭ","editor"
"oape:775","oape:735","oape:5780","نخلة قلفاط","Nakhla Qalfāṭ","editor"
"oape:2405","oape:2877","oape:5943","سليم خوري","Salīm Khūrī","editor"
"oape:2405","oape:2460","oape:5943","سليم خوري","Salīm Khūrī","editor"
"oape:2405","oape:2443","oape:5943","سليم خوري","Salīm Khūrī","editor"
"oape:867","oape:902","oape:5212","خليل طنوس باخوس","Khalīl Ṭannūs Bākhūs","editor"
"oape:1461","oape:1444","oape:4730","بشير بن فتح الله","Bashīr bin Fatḥ Allāh","editor"
"oape:2256","oape:1578","oape:4702","احمد حلمي","Aḥmad Ḥilmī","editor"
"oape:2256","oape:1217","oape:4702","احمد حلمي","Aḥmad Ḥilmī","editor"
"oape:921","oape:917","oape:5038","اسكندر كركور","Iskandar Karkūr","editor"
"oape:1745","oape:1836","oape:4863","فكتور صبان","Fiktūr Ṣabbān","editor"
"oape:1071","oape:1158","oape:5357","محمود حمدي","Maḥmūd Ḥamdī","editor"
"oape:2301","oape:2362","oape:4958","ابراهيم زهدي","Ibrāhīm Zuhdī","editor"
"oape:1649","oape:1677","oape:4484","عارف","Al-Sayyid ʿĀrif","editor"
"oape:2190","oape:2873","oape:6164","يوسف نجم الرشماني","Yūsuf Najm al-Rishmānī","editor"
"oape:2190","oape:2210","oape:6164","يوسف نجم الرشماني","Yūsuf Najm al-Rishmānī","editor"
"oape:1414","oape:1138","oape:4931","ابراهيم ادهم","Ibrāhīm Adham","editor"
"oape:1414","oape:1159","oape:4931","ابراهيم ادهم","Ibrāhīm Adham","editor"
"oape:1414","oape:1142","oape:4931","ابراهيم ادهم","Ibrāhīm Adham","editor"
"oape:2123","oape:1631","oape:6392","عبد الحميد حمدي","ʿAbd al-Ḥamīd Ḥamdī","editor"
"oape:2123","oape:1632","oape:6392","عبد الحميد حمدي","ʿAbd al-Ḥamīd Ḥamdī","editor"
"oape:2123","oape:2500","oape:6392","عبد الحميد حمدي","ʿAbd al-Ḥamīd Ḥamdī","editor"
"oape:1692","oape:1694","oape:5607","محمد عارف الهبل","Muḥammad ʿĀrif al-Habl","editor"
"oape:580","oape:1023","oape:5042","اسكندر شلهوب","Iskandar Shalhūb","editor"
"oape:580","oape:855","oape:5042","اسكندر شلهوب","Iskandar Shalhūb","editor"
"oape:1023","oape:855","oape:5042","اسكندر شلهوب","Iskandar Shalhūb","editor"
"oape:1211","oape:1213","oape:4689","احمد عبد الاح حسين","Aḥmad ʿAbd Allāḥ Ḥusayn","editor"
"oape:1211","oape:1212","oape:4689","احمد عبد الاح حسين","Aḥmad ʿAbd Allāḥ Ḥusayn","editor"
"oape:1268","oape:1338","oape:5160","جورج اسحاق يارد","Jūrj Isḥāq Yārid","editor"
"oape:3001","oape:2524","oape:6085","توفيق طنوس","Tawfīq Ṭannūs","editor"
"oape:1536","oape:1563","oape:6383","عبد الحميد زكي","ʿAbd al-Ḥamīd Zakī","editor"
"oape:1779","oape:3093","oape:6639","حسين علي","Ḥusayn ʿAlī","editor"
"oape:3093","oape:1590","oape:6624","حسين شفيق","Ḥusayn Shafīq","editor"
"oape:3093","oape:1614","oape:6624","حسين شفيق","Ḥusayn Shafīq","editor"
"oape:1758","oape:886","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:1758","oape:2396","oape:6190","يوسف","Yūsuf al-Ḥājj","editor"
"oape:179","oape:214","oape:963","اديب نظمي","اديب أفندي نظمي","editor"
"oape:179","oape:183","oape:878","كرد علي","Muḥammad Kurd ʿAlī","editor"
"oape:179","oape:190","oape:878","كرد علي","Muḥammad Kurd ʿAlī","editor"
"oape:2180","oape:2128","oape:5586","محمد عبد العزيز","Muḥammad ʿAbd al-ʿAzīz","editor"
"oape:2467","oape:2476","oape:6380","عبد الحميد نحاس","ʿAbd al-Ḥamīd Naḥḥās","editor"
"oape:181","oape:1949","oape:825","سليم عنحوري","سليم عنحوري","editor"
"oape:1771","oape:2234","oape:5169","جورج شدياق","Jūrj Shidyāq","editor"
"oape:1771","oape:2133","oape:5169","جورج شدياق","Jūrj Shidyāq","editor"
"oape:1014","oape:1121","oape:6314","عبد المسيح انطاكي","ʿAbd al-Masīḥ Anṭākī","editor"
"oape:2298","oape:2285","oape:5457","محمد كامل","Muḥammad Kāmil","editor"
"oape:2298","oape:1732","oape:5457","محمد كامل","Muḥammad Kāmil","editor"
"oape:183","oape:190","oape:878","كرد علي","Muḥammad Kurd ʿAlī","editor"
"oape:1967","oape:1941","oape:6569","حرفوش","Ḥarfūsh","editor"
